id,sents,expr,polarity,labels,target_repr,completed_labels,completed_target_repr,checkpoint
2001,bed dan ac nya nyaman . kamar luas . sayang ventilasi kamar mandi tidak berfungsi jadi lembab dan pengap .,pengap,NEG,"([-1], [18], ","(hotel, pengap, ","([-1], [18], 'NEG')","(hotel, pengap, negatif)",TRUE
2003,"meskipun luas kamarnya pas , tetapi bersih banget . ada air hangat untuk mandi . bahkan disediakan snack yang buat happy banget . terima kasih airy rooms .",bersih banget,POS,"([2], [6, 7], ","(hotel, bersih banget, ","([2], [6, 7], 'POS')","(hotel, bersih banget, positif)",TRUE
2005,"kamarnya lumayan bagus , cuma sayang air panasnya sedikit saja , jadi kurang bagus .",kurang bagus,NEG,"([-1], [12, 13], ","(hotel, kurang bagus, ","([-1], [12, 13], 'NEG')","(hotel, kurang bagus, negatif)",TRUE
2013,"lumayan . kamarnya agak sempit , jalan menuju ke kamar juga sempit , tidak terlalu nyaman . lift yang berfungsi hanya satu . tetapi lumayan untuk hotel dengan harga seperti itu .",lumayan,POS,"([-1], [0], ","(hotel, lumayan, ","([-1], [0], 'POS')","(hotel, lumayan, positif)",TRUE
2013,"lumayan . kamarnya agak sempit , jalan menuju ke kamar juga sempit , tidak terlalu nyaman . lift yang berfungsi hanya satu . tetapi lumayan untuk hotel dengan harga seperti itu .",tidak terlalu nyaman,NEG,"([-1], [13, 14, 15], ","(hotel, tidak terlalu nyaman, ","([-1], [13, 14, 15], 'NEG')","(hotel, tidak terlalu nyaman, negatif)",TRUE
2013,"lumayan . kamarnya agak sempit , jalan menuju ke kamar juga sempit , tidak terlalu nyaman . lift yang berfungsi hanya satu . tetapi lumayan untuk hotel dengan harga seperti itu .",lumayan,POS,"([-1], [24], ","(hotel, lumayan, ","([-1], [24], 'POS')","(hotel, lumayan, positif)",TRUE
2015,"nyaman banget , ramah semua pegawainya . recommended . cuma perlu sedikit diperbaiki showernya .",nyaman banget,POS,"([-1], [0, 1], ","(hotel, nyaman banget, ","([-1], [0, 1], 'POS')","(hotel, nyaman banget, positif)",TRUE
2015,"nyaman banget , ramah semua pegawainya . recommended . cuma perlu sedikit diperbaiki showernya .",recommended,POS,"([-1], [7], ","(hotel, recommended, ","([-1], [7], 'POS')","(hotel, recommended, positif)",TRUE
2020,"banyak nyamuk , sinyal tv jelek , tidak ada wifi . wc kotor ada tikus .",banyak nyamuk,NEG,"([-1], [0, 1], ","(hotel, banyak nyamuk, ","([-1], [0, 1], 'NEG')","(hotel, banyak nyamuk, negatif)",TRUE
2021,nyaman banget pokoknya top banget airy room .,nyaman banget,POS,"([-1], [0, 1], ","(hotel, nyaman banget, ","([-1], [0, 1], 'POS')","(hotel, nyaman banget, positif)",TRUE
2032,sedikit kecewa sih kamar tidak sesuai gambar dan kamar tidak ada jendela nya : ( .,sedikit kecewa,NEG,"([-1], [0, 1], ","(hotel, sedikit kecewa, ","([-1], [0, 1], 'NEG')","(hotel, sedikit kecewa, negatif)",TRUE
2037,"lumayan , sayang peralatan sanitair nya banyak yang rusak .",lumayan,POS,"([-1], [0], ","(hotel, lumayan, ","([-1], [0], 'POS')","(hotel, lumayan, positif)",TRUE
2044,sangat menyenangkan . tetapi untuk masalah privasi kurang terjaga karena jendela kaca tidak dilengkapi kain trasparan sehingga terlihat jelas dari luar .,sangat menyenangkan,POS,"([-1], [0, 1], ","(hotel, sangat menyenangkan, ","([-1], [0, 1], 'POS')","(hotel, sangat menyenangkan, positif)",TRUE
2045,tidak sesuai kamar sama fotonya . agak kecewa .,agak kecewa,NEG,"([-1], [6, 7], ","(hotel, agak kecewa, ","([-1], [6, 7], 'NEG')","(hotel, agak kecewa, negatif)",TRUE
2046,"tempatnya sangat nyaman , ramah orang orangnya , pokoknya mantap deh .",mantap,POS,"([-1], [9], ","(hotel, mantap, ","([-1], [9], 'POS')","(hotel, mantap, positif)",TRUE
2049,fasilitas hampir semua ada kecuali hot water . ruangan kecil tetapi maksimal . wastafel agak rusak . tetapi will be kembali .,maksimal,POS,"([-1], [11], ","(hotel, maksimal, ","([-1], [11], 'POS')","(hotel, maksimal, positif)",TRUE
2057,"bersih , nyaman , harga murah tetapi kualitas oke .",bersih,POS,"([-1], [0], ","(hotel, bersih, ","([-1], [0], 'POS')","(hotel, bersih, positif)",TRUE
2057,"bersih , nyaman , harga murah tetapi kualitas oke .",nyaman,POS,"([-1], [2], ","(hotel, nyaman, ","([-1], [2], 'POS')","(hotel, nyaman, positif)",TRUE
2067,nyaman banget pelanya ramah .,nyaman banget,POS,"([-1], [0, 1], ","(hotel, nyaman banget, ","([-1], [0, 1], 'POS')","(hotel, nyaman banget, positif)",TRUE
2072,"tempatnya mudah dijangkau , dekat dengan rsab harapan kita . bersih , pelayanan ramah , sarapan oke .",bersih,POS,"([-1], [10], ","(hotel, bersih, ","([-1], [10], 'POS')","(hotel, bersih, positif)",TRUE
2082,nyaman dan kamar bersih .,nyaman,POS,"([-1], [0], ","(hotel, nyaman, ","([-1], [0], 'POS')","(hotel, nyaman, positif)",TRUE
2085,sangat nyaman mungkin pelayanan nya di tingkatkan dan lebih ramah .,sangat nyaman,POS,"([-1], [0, 1], ","(hotel, sangat nyaman, ","([-1], [0, 1], 'POS')","(hotel, sangat nyaman, positif)",TRUE
2098,"sesuai harga , cukuplah , yang penting ramah , sebagai informasi : air panasnya berfungsi setelah 5mnt + air keluar .",ramah,POS,"([-1], [7], ","(hotel, ramah, ","([-1], [7], 'POS')","(hotel, ramah, positif)",TRUE
2103,bagus pelayanan dan good place . recommended banget sudah !,recommended banget,POS,"([-1], [6, 7], ","(hotel, recommended banget, ","([-1], [6, 7], 'POS')","(hotel, recommended banget, positif)",TRUE
2106,"lumayan bagus , hanya air showernya awal panas lamalama dingin .",lumayan bagus,POS,"([-1], [0, 1], ","(hotel, lumayan bagus, ","([-1], [0, 1], 'POS')","(hotel, lumayan bagus, positif)",TRUE
2107,"recomended , pelayanan memuaskan .",recomended,POS,"([-1], [0], ","(hotel, recomended, ","([-1], [0], 'POS')","(hotel, recomended, positif)",TRUE
2115,"kurang ramah , saat datang kondisi kamar belum siap untuk digunakan karena ac bermasalah .",kurang ramah,NEG,"([-1], [0, 1], ","(hotel, kurang ramah, ","([-1], [0, 1], 'NEG')","(hotel, kurang ramah, negatif)",TRUE
2118,nyaman dan bersih . staf juga ramah .,nyaman,POS,"([-1], [0], ","(hotel, nyaman, ","([-1], [0], 'POS')","(hotel, nyaman, positif)",TRUE
2118,nyaman dan bersih . staf juga ramah .,bersih,POS,"([-1], [2], ","(hotel, bersih, ","([-1], [2], 'POS')","(hotel, bersih, positif)",TRUE
2124,"sangat baik , hanya kurang sajadah di kamar .",sangat baik,POS,"([-1], [0, 1], ","(hotel, sangat baik, ","([-1], [0, 1], 'POS')","(hotel, sangat baik, positif)",TRUE
2129,"mantaps sesuai dengan harga nya . tempat nya strategis , dekat dengan keramaian dan banyak penjual makanan . tetapi sayang kalau pagi air sempat mati .",mantaps,POS,"([-1], [0], ","(hotel, mantaps, ","([-1], [0], 'POS')","(hotel, mantaps, positif)",TRUE
2138,"tidak sesuai gambar , kamar sempit , selimut bau , kamar bau tidak sedap , .",tidak sesuai gambar,NEG,"([-1], [0, 1, 2], ","(hotel, tidak sesuai gambar, ","([-1], [0, 1, 2], 'NEG')","(hotel, tidak sesuai gambar, negatif)",TRUE
2143,baguss hanya saja tempat untuk sholat tidak cukup .,baguss,POS,"([-1], [0], ","(hotel, baguss, ","([-1], [0], 'POS')","(hotel, baguss, positif)",TRUE
2147,rekomen sekali untuk inap disini tempatnya aman nyaman dan bagus lah pokoknya .,rekomen sekali,POS,"([-1], [0, 1], ","(hotel, rekomen sekali, ","([-1], [0, 1], 'POS')","(hotel, rekomen sekali, positif)",TRUE
2148,"memuaskan sih , dimana harga yang ekonomis namun fasilitas maksimalis .",memuaskan,POS,"([-1], [0], ","(hotel, memuaskan, ","([-1], [0], 'POS')","(hotel, memuaskan, positif)",TRUE
2150,lokasi sangat dekat dengan pia mangkok dan mcdonalds . banyak tempat kuliner di sekitar . wifi juga setara 4g dengan kecepatan rata rata 2mib s . sarapan juga bervariasi . cocok buat anak kecil karena tidak berisik . setara hotel bintang 4 .,tidak berisik,POS,"([-1], [35, 36], ","(hotel, tidak berisik, ","([-1], [35, 36], 'POS')","(hotel, tidak berisik, positif)",TRUE
2151,"lumayan lah . sayang kamar mandinya agak bagaimana begitu , wcnya flushernya harus diperbaiki .",lumayan,POS,"([-1], [0], ","(hotel, lumayan, ","([-1], [0], 'POS')","(hotel, lumayan, positif)",TRUE
2162,"oke banget suka dengan servis nya , sopan dan memuaskan .",sopan,POS,"([4, 5], [7], ","(hotel, sopan, ","([4, 5], [7], 'POS')","(hotel, sopan, positif)",TRUE
2163,cukup baik tetapi wc nya kurang nyaman .,cukup baik,POS,"([-1], [0, 1], ","(hotel, cukup baik, ","([-1], [0, 1], 'POS')","(hotel, cukup baik, positif)",TRUE
2171,"bersih , rapi dan nyaman . tetapi wifi ter suspended .",bersih,POS,"([-1], [0], ","(hotel, bersih, ","([-1], [0], 'POS')","(hotel, bersih, positif)",TRUE
2171,"bersih , rapi dan nyaman . tetapi wifi ter suspended .",rapi,POS,"([-1], [2], ","(hotel, rapi, ","([-1], [2], 'POS')","(hotel, rapi, positif)",TRUE
2171,"bersih , rapi dan nyaman . tetapi wifi ter suspended .",nyaman,POS,"([-1], [4], ","(hotel, nyaman, ","([-1], [4], 'POS')","(hotel, nyaman, positif)",TRUE
2172,"kamar nyaman , cari makan mudah , tetapi kok sinyal di dalam kamar agak susah .",agak susah,NEG,"([9], [13, 14], ","(hotel, agak susah, ","([9], [13, 14], 'NEG')","(hotel, agak susah, negatif)",TRUE
2185,"petugas ramah , kamar bersih , fasilitas oke , walau wifinya kadang tidak nyantol ' , saya dan suami cukup puas : ) .",cukup puas,POS,"([-1], [19, 20], ","(hotel, cukup puas, ","([-1], [19, 20], 'POS')","(hotel, cukup puas, positif)",TRUE
2187,"handuk kotor , pelayanan tidak sopan , sama sekali tidak nyaman .",tidak nyaman,NEG,"([-1], [9, 10], ","(hotel, tidak nyaman, ","([-1], [9, 10], 'NEG')","(hotel, tidak nyaman, negatif)",TRUE
2201,"kamar sangat bersih , karyawan juga ramah , dekat dengan tempat makan , strategis pkoknya .",strategis,POS,"([-1], [13], ","(hotel, strategis, ","([-1], [13], 'POS')","(hotel, strategis, positif)",TRUE
2205,"sangat amazing menginap di airy sutoyo hotel dewarna , sudah murah tempat juga nyaman buat istirahat , apalagi breakfastnya juga nikmat tidak asalasalan dengan harga murah kualitas tidak murahan . tetapi yang perlu diperbaiki cuma kebersihan kamar kurang bersih kalau ngepel , overall rekomen banget .",sangat amazing,POS,"([2], [0, 1], ","(hotel, sangat amazing, ","([2], [0, 1], 'POS')","(hotel, sangat amazing, positif)",TRUE
2205,"sangat amazing menginap di airy sutoyo hotel dewarna , sudah murah tempat juga nyaman buat istirahat , apalagi breakfastnya juga nikmat tidak asalasalan dengan harga murah kualitas tidak murahan . tetapi yang perlu diperbaiki cuma kebersihan kamar kurang bersih kalau ngepel , overall rekomen banget .",murah,POS,"([11], [10], ","(hotel, murah, ","([11], [10], 'POS')","(hotel, murah, positif)",TRUE
2221,"nyaman banget sudah , harga oke . cuma air panasnya lama .",nyaman banget,POS,"([-1], [0, 1], ","(hotel, nyaman banget, ","([-1], [0, 1], 'POS')","(hotel, nyaman banget, positif)",TRUE
2224,"nyaman , bersih , wangi , pelayannya cukup ramah , tempat menginapnya sempit , tetapi kalau sekedar menginap saja sih iya okelah dengan harga yang terjangkau , untuk fasilitas handuknya tidak tersedia di dalam kamar jadi harus minta dulu ke resepsionis , dan saat itu yang tersedia hanya 1 handuk sedangkan yang menginap 2 tamu .",nyaman,POS,"([-1], [0], ","(hotel, nyaman, ","([-1], [0], 'POS')","(hotel, nyaman, positif)",TRUE
2224,"nyaman , bersih , wangi , pelayannya cukup ramah , tempat menginapnya sempit , tetapi kalau sekedar menginap saja sih iya okelah dengan harga yang terjangkau , untuk fasilitas handuknya tidak tersedia di dalam kamar jadi harus minta dulu ke resepsionis , dan saat itu yang tersedia hanya 1 handuk sedangkan yang menginap 2 tamu .",bersih,POS,"([-1], [2], ","(hotel, bersih, ","([-1], [2], 'POS')","(hotel, bersih, positif)",TRUE
2224,"nyaman , bersih , wangi , pelayannya cukup ramah , tempat menginapnya sempit , tetapi kalau sekedar menginap saja sih iya okelah dengan harga yang terjangkau , untuk fasilitas handuknya tidak tersedia di dalam kamar jadi harus minta dulu ke resepsionis , dan saat itu yang tersedia hanya 1 handuk sedangkan yang menginap 2 tamu .",wangi,POS,"([-1], [4], ","(hotel, wangi, ","([-1], [4], 'POS')","(hotel, wangi, positif)",TRUE
2226,"pelayanannya baik , kamarnya nyaman , top .",top,POS,"([-1], [6], ","(hotel, top, ","([-1], [6], 'POS')","(hotel, top, positif)",TRUE
2230,tidak terlalu mahal . tetapi memang tempatnya standar sekali .,tidak terlalu mahal,POS,"([-1], [0, 1, 2], ","(hotel, tidak terlalu mahal, ","([-1], [0, 1, 2], 'POS')","(hotel, tidak terlalu mahal, positif)",TRUE
2237,nyaman dan enak pelayannya ramah .,nyaman,POS,"([-1], [0], ","(hotel, nyaman, ","([-1], [0], 'POS')","(hotel, nyaman, positif)",TRUE
2237,nyaman dan enak pelayannya ramah .,enak,POS,"([-1], [2], ","(hotel, enak, ","([-1], [2], 'POS')","(hotel, enak, positif)",TRUE
2239,cukup bersih . kondisi keran kamar mandi saya yang harus diperbaiki . susah bukanya .,cukup bersih,POS,"([-1], [0, 1], ","(hotel, cukup bersih, ","([-1], [0, 1], 'POS')","(hotel, cukup bersih, positif)",TRUE
2241,"luar biasa . bagus , bersih , dan termasuk murah dengan fasilitas yang ada , tidak berisik juga , peraturan yang tidak ribet . karyawan nya sopan recommended .",luar biasa,POS,"([-1], [0, 1], ","(hotel, luar biasa, ","([-1], [0, 1], 'POS')","(hotel, luar biasa, positif)",TRUE
2241,"luar biasa . bagus , bersih , dan termasuk murah dengan fasilitas yang ada , tidak berisik juga , peraturan yang tidak ribet . karyawan nya sopan recommended .",bagus,POS,"([-1], [3], ","(hotel, bagus, ","([-1], [3], 'POS')","(hotel, bagus, positif)",TRUE
2241,"luar biasa . bagus , bersih , dan termasuk murah dengan fasilitas yang ada , tidak berisik juga , peraturan yang tidak ribet . karyawan nya sopan recommended .",bersih,POS,"([-1], [5], ","(hotel, bersih, ","([-1], [5], 'POS')","(hotel, bersih, positif)",TRUE
2241,"luar biasa . bagus , bersih , dan termasuk murah dengan fasilitas yang ada , tidak berisik juga , peraturan yang tidak ribet . karyawan nya sopan recommended .",murah,POS,"([-1], [9], ","(hotel, murah, ","([-1], [9], 'POS')","(hotel, murah, positif)",TRUE
2241,"luar biasa . bagus , bersih , dan termasuk murah dengan fasilitas yang ada , tidak berisik juga , peraturan yang tidak ribet . karyawan nya sopan recommended .",tidak berisik,POS,"([-1], [15, 16], ","(hotel, tidak berisik, ","([-1], [15, 16], 'POS')","(hotel, tidak berisik, positif)",TRUE
2241,"luar biasa . bagus , bersih , dan termasuk murah dengan fasilitas yang ada , tidak berisik juga , peraturan yang tidak ribet . karyawan nya sopan recommended .",recommended,POS,"([-1], [27], ","(hotel, recommended, ","([-1], [27], 'POS')","(hotel, recommended, positif)",TRUE
2243,"bersih , rapi , ramah , tetapi tempat kurang terang .",bersih,POS,"([-1], [0], ","(hotel, bersih, ","([-1], [0], 'POS')","(hotel, bersih, positif)",TRUE
2243,"bersih , rapi , ramah , tetapi tempat kurang terang .",rapi,POS,"([-1], [2], ","(hotel, rapi, ","([-1], [2], 'POS')","(hotel, rapi, positif)",TRUE
2243,"bersih , rapi , ramah , tetapi tempat kurang terang .",ramah,POS,"([-1], [4], ","(hotel, ramah, ","([-1], [4], 'POS')","(hotel, ramah, positif)",TRUE
2247,"sangat mengecewakan . tempat nya susah di cari , kamar mandi pengap dan bau , ac tidak dingin dan menetes , terlebih lagi pemilik nya sangat teramat tidak sopan tidak cocok jadi pemilik penginapan seperti pereman pasar . di tambah kemarin dapat kamar 202 tangg .",sangat mengecewakan,NEG,"([-1], [0, 1], ","(hotel, sangat mengecewakan, ","([-1], [0, 1], 'NEG')","(hotel, sangat mengecewakan, negatif)",TRUE
2251,"bersih dan pelayanan cukup memuaskan , apalagi ada kafe yang menyajikan makanan dan minuman yang sesuai dengan ukuran dompet .",bersih,POS,"([-1], [0], ","(hotel, bersih, ","([-1], [0], 'POS')","(hotel, bersih, positif)",TRUE
2269,"bagus , bersih , sedikit bau aroma kamarnya .",bagus,POS,"([-1], [0], ","(hotel, bagus, ","([-1], [0], 'POS')","(hotel, bagus, positif)",TRUE
2269,"bagus , bersih , sedikit bau aroma kamarnya .",bersih,POS,"([-1], [2], ","(hotel, bersih, ","([-1], [2], 'POS')","(hotel, bersih, positif)",TRUE
2273,"bersih , penjaganya ramah dan sopan tempat strategis .",bersih,POS,"([-1], [0], ","(hotel, bersih, ","([-1], [0], 'POS')","(hotel, bersih, positif)",TRUE
2274,mantap . ruangan bersih . puas . pas di kantong kantong .,mantap,POS,"([-1], [0], ","(hotel, mantap, ","([-1], [0], 'POS')","(hotel, mantap, positif)",TRUE
2274,mantap . ruangan bersih . puas . pas di kantong kantong .,puas,POS,"([-1], [5], ","(hotel, puas, ","([-1], [5], 'POS')","(hotel, puas, positif)",TRUE
2279,"tidak sesuai standar nya airy , tidak ada minum dan cemilan .",tidak sesuai standar,NEG,"([-1], [0, 1, 2], ","(hotel, tidak sesuai standar, ","([-1], [0, 1, 2], 'NEG')","(hotel, tidak sesuai standar, negatif)",TRUE
2288,"pelayanan baik , staf yang ramah . pengalaman yang sangat menggembiran .",sangat menggembiran,POS,"([7], [9, 10], ","(hotel, sangat menggembiran, ","([7], [9, 10], 'POS')","(hotel, sangat menggembiran, positif)",TRUE
2292,"awal sudah senang karena dikasih welcome cokelat , tetapi kecewa berlipat lipat karena kamar tidak sesuai di foto dan ulasan pada traveloka , kamarnya bau , banyak semut di tempat tidur , ac tidak nyala panas banget , menang di tv saja yang besar , kamar mandi tidak sempat saya pakai karena saya sekarang siap siap mau check out pindah hotel saja , nyesal sudah bayar buat 3 malam dan tidak bisa direfund .",kecewa,NEG,"([-1], [9], ","(hotel, kecewa, ","([-1], [9], 'NEG')","(hotel, kecewa, negatif)",TRUE
2297,sudah 2 kali sebenarnya inap di mandi kurang bersih . tetapi secara overall memuaskan antara harga dan kamarnya . terima kasih airy .,kurang bersih,NEG,"([-1], [7, 8], ","(hotel, kurang bersih, ","([-1], [7, 8], 'NEG')","(hotel, kurang bersih, negatif)",TRUE
2302,sangat nyaman . snack nya kurang banyak .,sangat nyaman,POS,"([-1], [0, 1], ","(hotel, sangat nyaman, ","([-1], [0, 1], 'POS')","(hotel, sangat nyaman, positif)",TRUE
2307,"lumayan , ramah pelayanan , nyaman tempat nya , betah 5hari .",lumayan,POS,"([-1], [0], ","(hotel, lumayan, ","([-1], [0], 'POS')","(hotel, lumayan, positif)",TRUE
2309,"nyaman dan sangat murah dengan kamar yang sangat bagus , namun seprai sedikit kusam dan ada sedikit noda , shower kurang berfungsi , dan lantai berdebu . walaupun begitu tetap recommended karena nyaman dan ada rooftop untuk sunrise .",nyaman,POS,"([-1], [0], ","(hotel, nyaman, ","([-1], [0], 'POS')","(hotel, nyaman, positif)",TRUE
2309,"nyaman dan sangat murah dengan kamar yang sangat bagus , namun seprai sedikit kusam dan ada sedikit noda , shower kurang berfungsi , dan lantai berdebu . walaupun begitu tetap recommended karena nyaman dan ada rooftop untuk sunrise .",sangat murah,POS,"([-1], [2, 3], ","(hotel, sangat murah, ","([-1], [2, 3], 'POS')","(hotel, sangat murah, positif)",TRUE
2309,"nyaman dan sangat murah dengan kamar yang sangat bagus , namun seprai sedikit kusam dan ada sedikit noda , shower kurang berfungsi , dan lantai berdebu . walaupun begitu tetap recommended karena nyaman dan ada rooftop untuk sunrise .",recommended,POS,"([-1], [30], ","(hotel, recommended, ","([-1], [30], 'POS')","(hotel, recommended, positif)",TRUE
2309,"nyaman dan sangat murah dengan kamar yang sangat bagus , namun seprai sedikit kusam dan ada sedikit noda , shower kurang berfungsi , dan lantai berdebu . walaupun begitu tetap recommended karena nyaman dan ada rooftop untuk sunrise .",nyaman,POS,"([-1], [32], ","(hotel, nyaman, ","([-1], [32], 'POS')","(hotel, nyaman, positif)",TRUE
2317,"fasilitaa lengkap , nyaman , dan petugasnya juga ramahramah . next tidak ush caricari lagi deh , disini saja sudah sangat memuaskan . happy deh pokoknya , pemandangan fotonya juga bagusbagus .",sangat memuaskan,POS,"([-1], [20, 21], ","(hotel, sangat memuaskan, ","([-1], [20, 21], 'POS')","(hotel, sangat memuaskan, positif)",TRUE
